"sex","age","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","days_b_screening_arrest","c_days_from_compas","c_charge_degree","is_recid","r_charge_degree","v_decile_score","v_score_text","score_text","class"
"2",31,"6",0,6,0,0,0,0,0,"2",0,"3",4,"2","3",0
"2",36,"1",0,2,0,0,2,0,0,"1",0,"3",1,"2","2",0
"2",37,"3",0,5,0,0,7,-93,91,"1",0,"3",2,"2","3",0
"2",37,"3",0,4,0,0,4,0,0,"2",1,"2",3,"2","2",1
"2",28,"1",0,2,0,0,3,-1,1,"1",0,"3",2,"2","2",0
"2",25,"4",0,2,0,1,0,-1,1,"1",1,"1",3,"2","2",0
"1",36,"1",0,3,0,0,1,-1,1,"1",1,"2",2,"2","2",1
"2",35,"1",0,4,0,0,10,-232,1,"2",1,"2",5,"3","2",0
"2",31,"1",0,7,0,0,11,0,1,"2",1,"2",7,"3","3",0
"2",31,"3",0,4,0,0,3,-1,1,"2",1,"2",3,"2","2",0
"2",27,"1",0,3,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"2",26,"6",0,7,0,0,6,-1,1,"1",0,"3",6,"3","3",0
"2",40,"6",0,2,0,0,7,-1,2,"1",0,"3",2,"2","2",0
"2",31,"1",0,6,0,0,0,-1,1,"1",0,"3",3,"2","3",0
"1",47,"1",0,10,0,0,19,-1,1,"1",1,"1",2,"2","1",0
"2",25,"3",0,2,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"2",30,"3",0,3,0,0,2,-1,1,"1",0,"3",2,"2","2",0
"2",22,"1",0,3,0,0,0,-1,1,"1",1,"2",5,"3","2",0
"2",48,"1",0,2,0,0,4,0,1,"2",0,"3",2,"2","2",0
"1",24,"3",0,5,0,0,0,-3,3,"1",0,"3",2,"2","3",0
"2",28,"1",0,2,0,0,0,-1,1,"2",1,"2",2,"2","2",0
"1",22,"1",0,5,0,5,0,-1,1,"2",1,"2",5,"3","3",0
"2",33,"3",0,2,0,0,3,-1,1,"2",0,"3",1,"2","2",0
"2",25,"1",0,10,1,0,7,-1,1,"1",1,"1",10,"1","1",1
"2",26,"4",0,9,0,0,4,-1,1,"1",0,"3",9,"1","1",0
"2",38,"6",0,1,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"2",61,"3",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",30,"1",0,7,0,0,21,0,1,"1",1,"1",2,"2","3",0
"2",59,"3",0,2,0,0,3,0,0,"1",1,"2",2,"2","2",0
"2",47,"3",0,5,0,0,2,0,0,"1",1,"2",1,"2","3",0
"2",31,"1",0,9,1,0,12,0,0,"1",1,"2",5,"3","1",1
"1",25,"3",0,7,0,0,5,-3,4,"1",0,"3",4,"2","3",0
"1",22,"1",0,5,0,0,1,-28,28,"1",0,"3",5,"3","3",0
"2",34,"1",0,5,1,0,6,-1,1,"1",0,"3",3,"2","3",0
"1",23,"1",0,5,0,0,3,-169,169,"2",1,"1",4,"2","3",0
"2",35,"4",0,1,0,0,1,-21,22,"1",0,"3",1,"2","2",0
"1",28,"3",0,4,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"2",35,"1",0,8,0,0,16,-1,1,"1",1,"2",6,"3","1",0
"2",37,"1",0,8,0,0,5,0,1,"1",0,"3",2,"2","1",0
"2",22,"1",0,8,1,0,1,0,0,"1",1,"1",10,"1","1",0
"2",21,"6",0,6,0,0,0,-1,1,"1",0,"3",6,"3","3",0
"2",21,"1",0,9,0,1,1,-1,1,"1",1,"1",8,"1","1",0
"2",44,"6",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",40,"1",0,3,0,0,11,-1,1,"2",1,"2",2,"2","2",1
"2",45,"3",0,3,0,0,2,-1,1,"1",0,"3",4,"2","2",0
"1",26,"1",0,5,0,0,3,107,306,"1",1,"2",3,"2","3",0
"1",23,"4",0,4,0,0,0,-1,1,"2",0,"3",5,"3","2",0
"2",27,"1",0,9,0,1,5,-1,1,"1",1,"2",5,"3","1",1
"2",37,"1",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"1",35,"1",0,6,0,0,2,-15,15,"1",0,"3",2,"2","3",0
"1",38,"3",0,3,0,0,2,-1,1,"2",0,"3",2,"2","2",0
"2",35,"3",0,2,0,0,2,-1,1,"2",0,"3",1,"2","2",0
"2",20,"1",9,4,0,0,9,-70,23,"1",1,"2",7,"3","2",0
"2",40,"1",0,9,0,0,16,-1,1,"1",0,"3",8,"1","1",0
"2",23,"1",0,8,0,0,1,237,398,"2",1,"2",9,"1","1",0
"2",57,"1",0,4,0,0,3,-1,1,"1",0,"3",1,"2","2",0
"2",46,"1",0,6,0,0,12,-1,1,"2",0,"3",4,"2","3",0
"2",25,"6",0,2,0,0,1,-1,11,"1",0,"3",3,"2","2",0
"1",50,"1",0,2,0,0,2,-32,32,"1",0,"3",1,"2","2",0
"2",55,"3",0,1,0,0,1,-1,1,"2",0,"3",1,"2","2",0
"2",32,"3",0,2,1,0,2,293,179,"1",0,"3",2,"2","2",0
"2",35,"1",0,4,0,0,4,-1,1,"1",0,"3",5,"3","2",0
"1",22,"1",0,5,0,1,0,-1,1,"2",0,"3",4,"2","3",0
"2",21,"3",0,3,1,1,1,-1,1,"2",1,"1",6,"3","2",0
"2",30,"3",0,4,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"2",57,"1",0,9,0,0,12,70,1,"1",1,"1",4,"2","1",0
"2",27,"1",0,2,0,0,0,-1,1,"1",0,"3",4,"2","2",0
"1",46,"6",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",63,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",40,"1",0,8,1,1,24,-1,1,"2",1,"2",7,"3","1",0
"1",49,"3",0,1,0,0,0,127,1,"2",1,"2",1,"2","2",0
"1",25,"1",0,3,0,0,1,-1,1,"2",0,"3",3,"2","2",0
"2",23,"4",0,5,0,0,2,-1,1,"1",0,"3",5,"3","3",0
"2",34,"4",0,3,0,0,2,-1,1,"1",1,"1",2,"2","2",0
"1",36,"3",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",31,"3",0,7,0,0,0,0,1,"1",1,"1",4,"2","3",0
"2",25,"4",0,6,0,0,0,-1,2,"2",0,"3",7,"3","3",0
"2",29,"3",0,1,0,0,0,-1,1,"2",1,"2",2,"2","2",1
"2",42,"3",0,7,0,0,5,0,0,"1",0,"3",1,"2","3",0
"2",21,"3",0,9,0,0,0,-1,1,"1",0,"3",8,"1","1",0
"2",23,"1",0,5,0,0,0,-1,1,"1",0,"3",6,"3","3",0
"2",26,"1",0,7,0,0,2,0,0,"1",1,"1",3,"2","3",0
"2",27,"4",0,2,0,0,1,-1,1,"1",0,"3",3,"2","2",0
"2",26,"1",0,8,1,0,7,-1,1,"1",0,"3",10,"1","1",0
"2",30,"1",0,2,0,0,3,0,0,"1",1,"2",2,"2","2",0
"2",35,"4",0,7,0,0,7,0,0,"1",0,"3",4,"2","3",0
"2",21,"4",0,5,0,0,1,-1,1,"1",1,"2",7,"3","3",0
"2",26,"6",0,4,0,0,1,-1,1,"1",1,"2",5,"3","2",0
"1",38,"3",0,1,0,0,0,0,1,"1",0,"3",1,"2","2",0
"1",26,"1",0,8,0,0,6,-1,1,"1",0,"3",6,"3","1",0
"2",31,"6",0,1,1,0,5,-1,1,"1",0,"3",2,"2","2",0
"2",24,"3",0,10,0,0,1,-38,6,"1",1,"2",9,"1","1",0
"2",33,"6",0,1,0,0,2,0,1,"1",1,"2",1,"2","2",0
"1",27,"3",0,5,0,0,1,-1,0,"1",1,"2",5,"3","3",1
"2",25,"1",0,6,0,0,4,0,0,"1",1,"2",5,"3","3",0
"2",27,"1",0,1,0,0,0,0,1,"2",1,"2",2,"2","2",0
"2",27,"3",0,7,0,0,4,0,0,"1",1,"2",4,"2","3",0
"2",46,"1",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",26,"3",0,5,0,0,0,0,0,"1",0,"3",4,"2","3",0
"2",61,"3",0,6,0,0,10,-1,1,"1",0,"3",5,"3","3",0
"2",31,"4",0,1,0,0,0,-1,2,"2",0,"3",2,"2","2",0
"2",39,"1",0,2,0,0,1,0,1,"2",1,"2",1,"2","2",0
"1",54,"3",0,3,0,0,0,0,1,"1",1,"2",1,"2","2",1
"2",41,"3",0,5,0,0,10,-39,39,"1",0,"3",7,"3","3",0
"2",36,"1",0,7,0,0,0,-1,1,"2",1,"2",2,"2","3",1
"2",24,"1",0,7,0,0,2,-1,1,"2",1,"2",7,"3","3",1
"2",55,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",20,"1",0,9,1,0,2,-16,16,"1",1,"2",7,"3","1",0
"1",49,"1",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",50,"6",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",46,"3",0,4,0,0,3,-1,1,"1",0,"3",2,"2","2",0
"2",58,"1",0,3,0,0,10,-3,3,"1",1,"1",2,"2","2",0
"2",52,"3",0,1,0,0,0,-6,6,"2",0,"3",1,"2","2",0
"2",27,"1",0,3,0,0,3,-1,1,"1",0,"3",2,"2","2",0
"1",39,"1",0,3,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",25,"1",0,7,0,2,6,-1,1,"2",1,"2",5,"3","3",0
"1",52,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",53,"3",0,1,0,0,1,-1,1,"2",1,"2",1,"2","2",0
"2",21,"3",0,9,0,0,2,-1,1,"2",0,"3",8,"1","1",0
"2",26,"4",0,9,0,0,5,0,1,"1",1,"2",9,"1","1",0
"2",57,"6",0,1,0,0,0,0,1,"1",0,"3",1,"2","2",0
"2",59,"3",0,4,0,0,4,-150,125,"2",0,"3",1,"2","2",0
"2",40,"3",0,5,0,0,4,-1,1,"1",0,"3",4,"2","3",0
"1",52,"1",0,1,0,0,3,0,0,"1",0,"3",1,"2","2",0
"2",52,"3",0,2,0,0,11,67,227,"1",0,"3",1,"2","2",0
"1",53,"3",0,1,0,0,0,0,0,"1",0,"3",1,"2","2",0
"2",34,"1",0,2,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"2",23,"1",0,2,0,0,0,-1,1,"1",0,"3",4,"2","2",0
"2",26,"1",0,8,0,1,7,212,64,"2",1,"1",7,"3","1",0
"2",40,"6",0,1,0,0,1,0,0,"1",0,"3",1,"2","2",0
"2",56,"1",0,2,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",40,"3",0,8,0,0,7,-1,1,"1",0,"3",6,"3","1",0
"2",22,"1",0,9,3,0,3,0,0,"1",0,"3",10,"1","1",0
"2",25,"3",0,3,0,0,1,-45,45,"1",0,"3",3,"2","2",0
"2",30,"1",0,4,0,0,1,-5,5,"2",0,"3",6,"3","2",0
"1",37,"3",0,1,0,0,1,-9,9,"1",0,"3",1,"2","2",0
"2",23,"1",0,8,0,0,0,-1,1,"1",1,"1",8,"1","1",1
"2",22,"1",0,8,0,0,4,-1,1,"1",0,"3",9,"1","1",0
"2",27,"4",0,4,0,0,2,-1,1,"2",0,"3",3,"2","2",0
"2",19,"3",0,6,0,0,0,-1,1,"2",1,"2",9,"1","3",1
"2",33,"3",0,9,0,0,0,-1,1,"1",0,"3",6,"3","1",0
"2",55,"1",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",37,"4",0,5,0,0,1,-159,159,"1",1,"2",3,"2","3",0
"2",57,"1",0,7,0,0,20,0,0,"1",1,"2",2,"2","3",0
"2",28,"3",0,8,0,0,1,-38,38,"1",0,"3",4,"2","1",0
"2",31,"1",0,1,0,0,1,0,0,"1",0,"3",1,"2","2",0
"2",30,"4",0,2,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"2",21,"3",0,3,0,1,3,-47,48,"1",0,"3",4,"2","2",0
"2",25,"1",0,6,0,2,3,0,811,"2",0,"3",3,"2","3",0
"2",23,"1",0,10,3,1,6,-1,1,"1",1,"1",6,"3","1",0
"2",47,"1",4,9,0,1,14,-1,1,"1",1,"1",4,"2","1",0
"1",34,"1",0,3,0,0,0,-1,1,"2",1,"2",2,"2","2",1
"1",36,"3",0,3,0,0,5,-1,1,"1",1,"1",1,"2","2",0
"2",38,"1",0,7,0,0,2,43,66,"2",1,"2",4,"2","3",1
"2",67,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",39,"3",0,3,0,0,11,-24,24,"1",0,"3",2,"2","2",0
"2",24,"1",0,2,0,0,1,-105,105,"1",0,"3",3,"2","2",0
"2",35,"1",0,8,0,0,10,0,1,"2",1,"1",3,"2","1",1
"2",38,"1",0,8,0,0,0,-1,1,"2",1,"2",8,"1","1",0
"2",29,"1",0,10,0,0,7,0,0,"2",1,"1",9,"1","1",0
"2",35,"3",0,9,0,0,2,-50,50,"1",0,"3",5,"3","1",0
"2",43,"3",0,2,0,0,4,-55,55,"2",0,"3",1,"2","2",0
"2",45,"1",0,7,0,0,0,-1,1,"1",0,"3",3,"2","3",0
"2",36,"3",0,2,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",29,"6",0,1,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"2",61,"4",0,1,0,0,1,-81,81,"1",0,"3",1,"2","2",0
"2",22,"1",0,7,1,0,3,-1,1,"1",0,"3",7,"3","3",0
"2",21,"1",0,7,0,0,1,0,0,"1",0,"3",7,"3","3",0
"2",46,"1",1,4,0,0,8,261,0,"2",1,"1",5,"3","2",0
"2",42,"1",0,5,0,0,7,-1,1,"2",0,"3",3,"2","3",0
"1",37,"1",0,7,0,0,3,-1,1,"1",0,"3",4,"2","3",0
"2",45,"3",0,3,0,0,0,-5,5,"1",0,"3",1,"2","2",0
"1",51,"3",0,2,0,0,1,-30,30,"2",0,"3",1,"2","2",0
"2",62,"1",0,4,0,0,8,0,1,"1",0,"3",1,"2","2",0
"2",23,"1",0,3,0,0,0,0,0,"2",1,"1",5,"3","2",0
"2",52,"1",0,1,0,0,0,-1,1,"2",1,"2",1,"2","2",0
"2",39,"3",0,2,0,0,2,0,0,"1",0,"3",2,"2","2",0
"2",26,"1",0,4,0,0,5,0,0,"2",0,"3",5,"3","2",0
"2",21,"1",0,10,0,0,0,-1,1,"2",0,"3",7,"3","1",0
"2",36,"6",0,4,0,0,3,-1,1,"2",1,"2",3,"2","2",1
"2",58,"3",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"1",46,"1",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"1",47,"1",0,9,1,1,21,-1,1,"2",1,"2",6,"3","1",0
"2",44,"4",0,1,0,0,0,-1,1,"2",1,"2",1,"2","2",0
"2",27,"6",0,4,0,0,1,-1,1,"1",0,"3",4,"2","2",0
"2",48,"3",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",32,"3",0,2,0,0,6,-1,1,"1",1,"1",3,"2","2",0
"2",22,"4",0,6,0,0,1,-1,1,"1",1,"2",6,"3","3",0
"2",53,"3",0,-1,0,0,3,-10,11,"1",0,"3",4,"2","4",0
"2",54,"3",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",30,"4",0,2,0,0,1,0,1,"1",1,"2",2,"2","2",0
"1",34,"3",0,3,0,0,0,-1,1,"1",1,"2",2,"2","2",0
"1",41,"3",0,3,0,0,5,-13,13,"2",1,"2",1,"2","2",0
"2",31,"1",0,10,2,0,8,-1,1,"2",1,"2",10,"1","1",1
"1",26,"1",0,4,0,0,1,-23,23,"2",0,"3",5,"3","2",0
"2",21,"3",0,7,0,0,1,-1,1,"1",0,"3",8,"1","3",0
"2",25,"1",0,9,0,0,5,-1,1,"1",1,"2",6,"3","1",1
"2",20,"1",1,6,0,0,1,-2,2,"1",0,"3",9,"1","3",0
"1",20,"6",0,5,0,0,0,0,1,"2",1,"2",7,"3","3",0
"2",25,"1",0,5,0,0,0,0,1,"1",0,"3",5,"3","3",0
"1",57,"4",0,2,0,0,1,-1,8,"2",0,"3",1,"2","2",0
"2",45,"4",0,6,0,0,1,-1,1,"2",0,"3",3,"2","3",0
"2",61,"1",0,1,0,0,3,-1,1,"1",0,"3",1,"2","2",0
"1",19,"1",0,4,0,0,0,-1,1,"2",1,"2",6,"3","2",1
"2",42,"1",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",29,"3",0,2,0,0,3,-2,2,"1",0,"3",2,"2","2",0
"2",20,"1",0,3,0,0,0,-1,1,"2",1,"2",6,"3","2",0
"1",38,"1",0,10,0,0,25,-1,1,"2",0,"3",10,"1","1",0
"1",27,"1",0,3,0,0,0,-1,1,"2",1,"2",3,"2","2",1
"2",25,"1",0,4,0,1,2,-1,1,"2",1,"2",6,"3","2",0
"2",30,"3",0,1,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"2",22,"4",0,7,0,0,1,0,1,"2",1,"2",5,"3","3",0
"2",25,"3",0,4,0,0,0,-1,1,"1",0,"3",6,"3","2",0
"2",29,"4",0,5,0,0,6,-1,1,"1",0,"3",6,"3","3",0
"2",25,"1",0,9,0,0,9,-1,1,"1",1,"2",8,"1","1",0
"2",24,"1",0,6,0,0,0,-1,1,"2",1,"1",4,"2","3",1
"2",21,"1",0,10,0,11,2,-1,1,"1",0,"3",9,"1","1",0
"2",39,"3",6,7,1,0,17,-1,1,"1",1,"2",5,"3","3",0
"1",19,"3",0,3,0,0,0,-1,1,"1",1,"2",5,"3","2",0
"1",34,"3",0,9,0,1,15,-4,5,"1",1,"1",3,"2","1",0
"2",24,"3",0,9,0,0,1,-60,60,"1",0,"3",8,"1","1",0
"2",45,"3",0,3,0,0,3,-1,1,"2",1,"2",2,"2","2",1
"1",60,"3",0,1,0,0,0,-1,1,"1",1,"2",1,"2","2",0
"2",40,"1",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",35,"1",0,5,0,0,1,-1,4272,"2",0,"3",5,"3","3",0
"1",35,"1",0,2,0,0,7,-1,1,"1",1,"2",1,"2","2",0
"2",66,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",31,"1",1,9,0,0,27,0,0,"1",1,"1",9,"1","1",0
"2",21,"1",0,7,1,0,1,-1,1,"1",0,"3",6,"3","3",0
"2",24,"3",0,4,2,0,3,-1,1,"1",1,"2",4,"2","2",0
"2",54,"1",0,6,0,0,3,-66,125,"2",0,"3",2,"2","3",0
"1",30,"1",0,5,0,0,4,-1,1,"1",0,"3",2,"2","3",0
"2",31,"1",0,9,0,0,6,-54,54,"1",1,"2",9,"1","1",0
"2",60,"1",0,4,0,0,7,-2,1,"1",0,"3",4,"2","2",0
"2",26,"1",0,9,2,2,27,-1,1,"2",1,"1",10,"1","1",0
"2",23,"1",0,7,0,0,1,-13,13,"2",0,"3",4,"2","3",0
"2",64,"1",0,6,0,0,13,-1,1,"1",1,"1",3,"2","3",0
"2",51,"1",0,3,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"2",39,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",48,"3",0,6,0,0,10,-8,8,"1",0,"3",1,"2","3",0
"2",35,"1",0,1,0,0,4,-9,9,"2",0,"3",1,"2","2",0
"2",21,"1",0,9,0,0,2,-1,1,"1",1,"1",6,"3","1",1
"2",43,"3",0,5,0,0,4,-1,1,"1",0,"3",1,"2","3",0
"2",27,"3",0,1,0,0,3,-22,22,"2",0,"3",1,"2","2",0
"1",21,"1",0,5,0,0,0,-1,1,"2",0,"3",6,"3","3",0
"2",54,"1",0,3,0,0,1,114,256,"1",0,"3",2,"2","2",0
"2",25,"3",0,8,0,0,9,-1,1,"1",1,"2",9,"1","1",1
"2",28,"1",0,2,0,0,2,-1,1,"1",1,"2",3,"2","2",0
"2",33,"1",0,9,0,0,4,-7,7,"1",0,"3",7,"3","1",0
"1",20,"1",0,6,0,0,0,0,1,"1",0,"3",8,"1","3",0
"1",37,"4",0,1,0,0,0,-2,2,"2",1,"2",1,"2","2",0
"1",52,"3",0,1,0,0,3,-25,25,"2",0,"3",1,"2","2",0
"2",33,"1",0,6,0,0,4,0,1,"1",0,"3",2,"2","3",0
"2",34,"1",0,7,0,1,14,-1,1,"2",0,"3",5,"3","3",0
"2",26,"3",0,6,0,0,0,-1,1,"1",1,"1",4,"2","3",1
"2",39,"3",0,10,0,0,21,-216,216,"1",0,"3",10,"1","1",0
"2",48,"4",0,1,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"2",44,"1",0,8,0,0,8,-1,1,"2",1,"1",5,"3","1",1
"2",61,"1",0,2,0,0,20,-1,1,"2",1,"2",1,"2","2",0
"2",35,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",27,"3",0,4,0,1,2,0,0,"2",1,"1",3,"2","2",1
"2",26,"1",0,2,0,0,2,-1,1,"1",0,"3",3,"2","2",0
"2",58,"1",0,9,0,0,16,-47,47,"1",1,"1",9,"1","1",0
"2",21,"1",0,5,0,0,0,0,1,"2",0,"3",7,"3","3",0
"2",33,"1",0,2,0,0,0,0,0,"1",0,"3",2,"2","2",0
"1",40,"3",0,5,0,0,3,-5,5,"2",0,"3",3,"2","3",0
"2",53,"3",0,3,0,0,1,-1,1,"1",1,"2",1,"2","2",0
"2",30,"1",0,9,0,0,7,-1,1,"1",0,"3",5,"3","1",0
"1",23,"4",0,5,0,0,0,-1,1,"1",1,"2",5,"3","3",0
"2",48,"6",0,2,0,0,4,-1,1,"1",0,"3",1,"2","2",0
"2",47,"3",0,4,0,0,13,0,0,"2",1,"2",3,"2","2",1
"1",26,"4",0,3,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"2",37,"3",0,1,0,0,0,-1,0,"1",0,"3",1,"2","2",0
"2",34,"1",0,2,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"2",53,"4",0,2,0,0,11,-55,36,"2",0,"3",1,"2","2",0
"2",42,"4",0,1,0,0,1,0,1,"1",1,"1",1,"2","2",1
"1",53,"4",0,1,0,0,0,-2,3,"1",0,"3",1,"2","2",0
"2",30,"4",0,2,0,0,1,-18,18,"1",0,"3",2,"2","2",0
"2",26,"1",0,7,0,0,6,-1,1,"1",1,"1",6,"3","3",1
"1",22,"3",0,3,0,0,0,0,1,"2",0,"3",4,"2","2",0
"2",23,"3",0,4,0,0,0,521,1,"1",0,"3",5,"3","2",0
"2",27,"1",0,6,0,0,4,-1,1,"2",0,"3",6,"3","3",0
"1",43,"3",0,10,0,0,22,-1,1,"2",1,"1",4,"2","1",0
"2",34,"4",0,1,0,0,0,0,1,"2",0,"3",1,"2","2",0
"2",28,"1",0,6,0,0,5,-1,1,"1",0,"3",3,"2","3",0
"2",46,"6",0,3,0,0,2,-1,1,"1",0,"3",4,"2","2",0
"2",21,"1",0,6,0,0,1,-1,1,"1",0,"3",7,"3","3",0
"2",28,"1",0,2,0,0,2,-4,52,"1",1,"2",3,"2","2",0
"1",27,"1",0,3,0,0,1,0,1,"2",0,"3",3,"2","2",0
"1",24,"3",0,7,0,0,0,-1,1,"1",0,"3",5,"3","3",0
"2",26,"3",0,2,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"2",30,"3",0,2,0,1,2,-1,0,"2",0,"3",4,"2","2",0
"1",34,"3",0,5,0,0,5,-22,22,"1",1,"1",1,"2","3",0
"2",28,"1",0,7,0,0,5,-1,1,"1",0,"3",3,"2","3",0
"2",35,"3",0,2,0,0,2,-1,1,"1",1,"2",1,"2","2",0
"2",58,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",46,"3",0,3,0,0,5,125,240,"2",0,"3",2,"2","2",0
"2",32,"1",0,9,1,0,14,-1,1,"1",0,"3",8,"1","1",0
"2",35,"1",0,6,0,0,10,-28,28,"1",1,"1",1,"2","3",0
"2",47,"1",0,4,0,0,4,-1,1,"1",1,"1",4,"2","2",0
"2",25,"3",0,1,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"1",41,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",53,"4",0,8,0,0,9,-1,1,"1",1,"2",5,"3","1",0
"2",51,"1",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",29,"4",0,4,0,0,1,-1,1,"1",0,"3",4,"2","2",0
"2",46,"1",0,5,0,0,13,-40,40,"1",1,"2",3,"2","3",0
"1",64,"6",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",29,"1",0,8,0,0,5,0,1,"1",1,"2",7,"3","1",0
"2",31,"1",1,8,0,0,5,-1,1,"2",0,"3",3,"2","1",0
"2",58,"1",0,7,0,0,6,-2,2,"1",0,"3",3,"2","3",0
"2",47,"1",1,7,0,0,10,-1,1,"1",0,"3",4,"2","3",0
"2",49,"1",1,6,0,0,14,0,0,"1",0,"3",3,"2","3",0
"2",25,"3",0,6,0,0,1,-1,1,"1",0,"3",3,"2","3",0
"2",44,"3",0,3,0,0,2,-1,1,"1",1,"1",3,"2","2",0
"1",28,"1",0,4,0,1,4,0,0,"1",0,"3",3,"2","2",0
"2",27,"1",0,2,0,0,1,0,0,"1",0,"3",5,"3","2",0
"1",22,"3",0,7,0,0,2,-1,1,"2",1,"2",6,"3","3",0
"1",32,"3",0,6,0,0,6,-1,1,"1",1,"2",2,"2","3",0
"2",28,"3",0,4,0,0,4,-104,104,"1",0,"3",3,"2","2",0
"2",31,"3",0,4,0,0,2,812,1016,"2",1,"1",3,"2","2",0
"2",27,"3",0,4,1,3,4,-1,1,"2",1,"2",6,"3","2",0
"2",22,"1",0,7,0,0,0,-1,1,"1",0,"3",7,"3","3",0
"2",29,"1",0,5,0,0,0,0,1,"1",0,"3",3,"2","3",0
"1",60,"3",0,6,0,0,6,-1,1,"1",0,"3",4,"2","3",0
"1",19,"1",0,6,0,0,0,-1,1,"2",0,"3",7,"3","3",0
"2",42,"1",0,9,0,0,24,0,0,"1",0,"3",9,"1","1",0
"2",35,"1",0,8,0,0,1,-40,40,"1",0,"3",6,"3","1",0
"2",30,"3",0,5,1,0,4,-3,3,"2",1,"1",2,"2","3",0
"2",46,"1",0,7,0,0,2,0,1261,"1",1,"1",2,"2","3",0
"2",37,"3",0,1,0,0,2,-2,2,"2",0,"3",1,"2","2",0
"2",20,"1",0,2,0,2,1,-1,1,"1",0,"3",6,"3","2",0
"2",40,"3",0,8,0,0,8,-28,28,"1",1,"2",9,"1","1",0
"1",30,"1",0,2,0,0,0,-2,2,"2",0,"3",2,"2","2",0
"2",28,"4",0,10,0,0,16,-1,1,"1",1,"1",8,"1","1",0
"1",23,"3",0,3,0,0,1,-1,1,"2",0,"3",4,"2","2",0
"2",29,"3",0,6,0,0,10,-365,94,"1",1,"1",3,"2","3",0
"2",57,"1",0,1,0,0,3,-1,1,"1",0,"3",2,"2","2",0
"1",29,"3",0,3,0,0,0,0,0,"1",0,"3",2,"2","2",0
"2",24,"1",0,8,0,0,1,-1,1,"1",0,"3",8,"1","1",0
"2",22,"1",0,4,0,0,0,0,1,"1",0,"3",6,"3","2",0
"2",21,"1",0,10,0,1,1,-1,1,"1",0,"3",8,"1","1",0
"2",32,"3",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",48,"1",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",28,"3",0,1,0,0,2,-1,1,"2",0,"3",2,"2","2",0
"2",23,"6",0,3,0,0,0,-1,1,"2",0,"3",4,"2","2",0
"2",26,"1",0,6,0,0,1,99,214,"1",0,"3",7,"3","3",0
"2",33,"1",0,6,0,0,7,-1,1,"1",1,"2",2,"2","3",0
"2",37,"3",0,7,0,0,1,-9,9,"1",1,"1",1,"2","3",0
"2",34,"1",0,4,0,0,2,0,0,"2",0,"3",4,"2","2",0
